,assists,goals,h_a,id,key_passes,match_id,own_goals,player,player_id,position,positionOrder,red_card,roster_in,roster_out,shots,team_id,time,xA,xG,xGBuildup,xGChain,yellow_card
2147,0,1,a,356404,1,11720,0,Patrick van Aanholt,730,DL,4,0,0,0,1,78,90,0.03371811285614967,0.7611688375473022,0.009996804408729076,0.009996804408729076,0
2148,0,0,a,356405,1,11720,0,Wilfried Zaha,522,MR,8,0,0,0,0,78,90,0.6154019832611084,0,0,0.6154019832611084,0
2149,0,0,a,356406,0,11720,0,James McCarthy,589,MC,9,0,356412,0,1,78,83,0,0.010351208969950676,0.6154019832611084,0.6257531642913818,0
2150,0,0,a,356407,0,11720,0,Cheikhou Kouyaté,532,MC,9,0,0,0,0,78,90,0,0,0.009996804408729076,0.009996804408729076,0
2151,0,0,a,356408,0,11720,0,James McArthur,633,MC,9,0,0,0,1,78,90,0,0.009996804408729076,0,0.009996804408729076,0
2152,0,0,a,356409,1,11720,0,Jeffrey Schlupp,757,ML,10,0,0,0,1,78,90,0.009996804408729076,0.6154019832611084,0,0.6253987550735474,0
2153,0,1,a,356410,0,11720,0,Jordan Ayew,672,FW,15,0,356411,0,2,78,90,0,0.6375638246536255,0.6154019832611084,0.6154019832611084,0
2154,0,0,a,356412,0,11720,0,Andros Townsend,775,Sub,17,0,0,356406,0,78,7,0,0,0,0,0
2155,0,0,a,356411,0,11720,0,Christian Benteke,606,Sub,17,0,0,356410,0,78,1,0,0,0,0,1
2156,0,0,h,357139,0,11721,0,Martin Dubravka,6532,GK,1,0,0,0,0,86,90,0,0,0.32696032524108887,0.32696032524108887,0
2157,0,0,h,357140,0,11721,0,DeAndre Yedlin,727,DR,2,0,0,0,0,86,90,0,0,0.11493775248527527,0.11493775248527527,1
2158,0,0,h,357141,0,11721,0,Ciaran Clark,875,DC,3,0,0,0,0,86,90,0,0,0.04998163506388664,0.04998163506388664,0
2159,0,0,h,357142,0,11721,0,Fabian Schär,76,DC,3,0,0,0,2,86,90,0,0.07659029960632324,0.10279086232185364,0.10279086232185364,1
2160,0,0,h,357143,0,11721,0,Jamaal Lascelles,766,DC,3,0,0,0,0,86,90,0,0,0.022622769698500633,0.022622769698500633,0
2161,1,0,h,357144,3,11721,0,Jetro Willems,6143,DL,4,0,0,0,1,86,90,0.06025111302733421,0.01969093084335327,0.296669602394104,0.3766116499900818,0
2162,0,0,h,357145,0,11721,0,Miguel Almirón,7420,MR,8,0,357151,0,3,86,90,0,0.36213645339012146,0.09365516901016235,0.4557916224002838,1
2163,0,1,h,357147,1,11721,0,Matthew Longstaff,8016,MC,9,0,0,0,2,86,90,0.0786692351102829,0.05994679406285286,0.03029070422053337,0.13861602544784546,0
2164,0,0,h,357146,4,11721,0,Sean Longstaff,7078,MC,9,0,0,0,1,86,90,0.3727608621120453,0.014017442241311073,0.37724626064300537,0.39986905455589294,0
2165,0,0,h,357148,2,11721,0,Allan Saint-Maximin,101,ML,10,0,357150,0,2,86,85,0.07313477247953415,0.039244625717401505,0.04367353394627571,0.13338588178157806,0
2166,0,0,h,357149,1,11721,0,Joelinton,87,FW,15,0,357152,0,0,86,58,0.01969093084335327,0,0.3435378968715668,0.36322882771492004,0
2167,0,0,h,357150,0,11721,0,Christian Atsu,2344,Sub,17,0,0,357148,0,86,5,0,0,0,0,0
2168,0,0,h,357151,0,11721,0,Emil Krafth,1545,Sub,17,0,0,357145,0,86,1,0,0,0,0,0
2169,0,0,h,357152,0,11721,0,Andy Carroll,537,Sub,17,0,0,357149,1,86,32,0,0.0786692351102829,0.04367353394627571,0.12234277278184891,0
2170,0,0,a,357153,0,11721,0,David de Gea,546,GK,1,0,0,0,0,89,90,0,0,0,0,0
2171,0,0,a,357154,0,11721,0,Diogo Dalot,7281,DR,2,0,357164,0,0,89,62,0,0,0.018821140751242638,0.018821140751242638,0
2172,0,0,a,357155,0,11721,0,Axel Tuanzebe,934,DC,3,0,0,0,0,89,90,0,0,0,0,0
2173,0,0,a,357156,2,11721,0,Harry Maguire,1687,DC,3,0,0,0,3,89,90,0.03376170992851257,0.5981404781341553,0.014940571039915085,0.03376170992851257,0
2174,0,0,a,357157,6,11721,0,Ashley Young,631,DL,4,0,357165,0,0,89,88,0.7384121417999268,0,0.0293375663459301,0.054732803255319595,0
2175,0,0,a,357158,0,11721,0,Fred,6817,DMC,7,0,0,0,1,89,90,0,0.014940571039915085,0.018821140751242638,0.03376170992851257,1
2176,0,0,a,357159,1,11721,0,Scott McTominay,5560,DMC,7,0,0,0,3,89,90,0.06449157744646072,0.05530299246311188,0.018821140751242638,0.0586133748292923,1
2177,0,0,a,357160,0,11721,0,Andreas Pereira,922,AMR,11,0,0,0,2,89,90,0,0.08494892716407776,0.0332181379199028,0.0332181379199028,0
2178,0,0,a,357161,0,11721,0,Juan Mata,554,AMC,12,0,357166,0,0,89,68,0,0,0.055378496646881104,0.055378496646881104,0
2179,0,0,a,357162,0,11721,0,Daniel James,5595,AML,13,0,0,0,1,89,90,0,0.055378496646881104,0,0.055378496646881104,0
2180,0,0,a,357163,2,11721,0,Marcus Rashford,556,FW,15,0,0,0,0,89,90,0.06977549195289612,0,0.014940571039915085,0.0847160667181015,0
2181,0,0,a,357164,0,11721,0,Marcos Rojo,550,Sub,17,0,0,357154,1,89,28,0,0.13206884264945984,0.014940571039915085,0.014940571039915085,1
2182,0,0,a,357165,0,11721,0,Tahith Chong,7439,Sub,17,0,0,357157,0,89,2,0,0,0,0,0
2183,0,0,a,357166,0,11721,0,Mason Greenwood,7490,Sub,17,0,0,357161,1,89,22,0,0.0317884236574173,0,0.0317884236574173,0
2184,0,0,h,356915,0,11722,0,Bernd Leno,181,GK,1,0,0,0,0,83,90,0,0,0,0,0
2185,0,0,h,356916,1,11722,0,Calum Chambers,508,DR,2,0,0,0,3,83,90,0.6475865244865417,0.1525469720363617,0.13488805294036865,0.8669319152832031,0
2186,0,0,h,356918,0,11722,0,Sokratis,371,DC,3,0,0,0,0,83,90,0,0,0.05464360490441322,0.05464360490441322,0
2187,0,1,h,356917,0,11722,0,David Luiz,1676,DC,3,0,0,0,1,83,90,0,0.02458326891064644,0.13488805294036865,0.13488805294036865,0
2188,0,0,h,356919,0,11722,0,Sead Kolasinac,342,DL,4,0,0,0,0,83,90,0,0,0.14852581918239594,0.14852581918239594,0
2189,0,0,h,356921,0,11722,0,Granit Xhaka,204,DMC,7,0,0,0,0,83,90,0,0,0.26237186789512634,0.26237186789512634,0
2190,0,0,h,356920,1,11722,0,Matteo Guendouzi,5759,DMC,7,0,0,0,1,83,90,0.05464360490441322,0.07269304990768433,0.13488805294036865,0.20758110284805298,0
2191,1,0,h,356922,1,11722,0,Nicolas Pepe,5656,AMR,11,0,356926,0,1,83,65,0.02458326891064644,0.06569236516952515,0.05464360490441322,0.12033596634864807,0
2192,0,0,h,356923,3,11722,0,Dani Ceballos,2446,AMC,12,0,356928,0,0,83,77,0.20257410407066345,0,0.0779976099729538,0.21248209476470947,0
2193,0,0,h,356924,2,11722,0,Bukayo Saka,7322,AML,13,0,356927,0,1,83,85,0.08904637396335602,0.0682813748717308,0.2830103039741516,0.3720566928386688,0
2194,0,0,h,356925,1,11722,0,Pierre-Emerick Aubameyang,318,FW,15,0,0,0,4,83,90,0.0682813748717308,0.7770490050315857,0,0.7938655018806458,0
2195,0,0,h,356927,0,11722,0,Lucas Torreira,1227,Sub,17,0,0,356924,0,83,5,0,0,0,0,0
2196,0,0,h,356928,1,11722,0,Joe Willock,6630,Sub,17,0,0,356923,0,83,13,0.08024445176124573,0,0.08024445176124573,0.08024445176124573,0
2197,0,0,h,356926,0,11722,0,Gabriel Martinelli,7752,Sub,17,0,0,356922,1,83,25,0,0.08024445176124573,0,0.08024445176124573,1
2198,0,0,a,356929,0,11722,0,Aaron Ramsdale,5603,GK,1,0,0,0,0,73,90,0,0,0,0,0
2199,0,0,a,356930,0,11722,0,Jack Stacey,7823,DR,2,0,356941,0,1,73,81,0,0.09804361313581467,0,0.09804361313581467,1
2200,0,0,a,356931,1,11722,0,Nathan Aké,579,DC,3,0,0,0,0,73,90,0.04999661445617676,0,0,0.04999661445617676,0
2201,0,0,a,356932,0,11722,0,Steve Cook,458,DC,3,0,0,0,1,73,90,0,0.06235279515385628,0.03140885382890701,0.03140885382890701,0
2202,0,0,a,356933,1,11722,0,Diego Rico,5065,DL,4,0,0,0,0,73,90,0.02540065534412861,0,0.016168419271707535,0.016168419271707535,0
2203,0,0,a,356934,1,11722,0,Harry Wilson,5596,MR,8,0,356940,0,0,73,81,0.09804361313581467,0,0,0.09804361313581467,0
2204,0,0,a,356936,0,11722,0,Philip Billing,6034,MC,9,0,0,0,1,73,90,0,0.015240431763231754,0.015240431763231754,0.015240431763231754,1
2205,0,0,a,356935,0,11722,0,Jefferson Lerma,2182,MC,9,0,0,0,2,73,90,0,0.033030346035957336,0,0.033030346035957336,0
2206,0,0,a,356937,1,11722,0,Joshua King,465,ML,10,0,0,0,1,73,90,0.016168419271707535,0.02540065534412861,0,0.016168419271707535,0
2207,0,0,a,356939,1,11722,0,Dominic Solanke,1679,FW,15,0,356942,0,1,73,65,0.015240431763231754,0.33392030000686646,0.11328404396772385,0.11328404396772385,0
2208,0,0,a,356938,2,11722,0,Callum Wilson,468,FW,15,0,0,0,1,73,90,0.3747566044330597,0.04999661445617676,0.09804361313581467,0.18887653946876526,0
2209,0,0,a,356941,0,11722,0,Simon Francis,456,Sub,17,0,0,356930,0,73,9,0,0,0,0,0
2210,0,0,a,356942,1,11722,0,Ryan Fraser,1683,Sub,17,0,0,356939,1,73,25,0.06235279515385628,0.040836308151483536,0.040836308151483536,0.040836308151483536,0
2211,0,0,a,356940,0,11722,0,Arnaut Danjuma Groeneveld,8066,Sub,17,0,0,356934,1,73,9,0,0.025146106258034706,0,0.025146106258034706,0
2212,0,0,h,357752,0,11723,0,Tom Heaton,1651,GK,1,0,0,0,0,71,90,0,0,0.38030150532722473,0.38030150532722473,0
2213,1,0,h,357753,1,11723,0,Frederic Guilbert,3253,DR,2,0,0,0,0,71,90,0.7087496519088745,0,0.2706918716430664,0.2706918716430664,0
2214,0,0,h,357754,0,11723,0,Björn Engels,7152,DC,3,0,0,0,1,71,90,0,0.025501394644379616,0.43571406602859497,0.43571406602859497,0
2215,0,0,h,357755,0,11723,0,Tyrone Mings,1024,DC,3,0,0,0,0,71,90,0,0,0.5503822565078735,0.5503822565078735,0
2216,0,1,h,357756,3,11723,0,Matt Targett,884,DL,4,0,0,0,2,71,90,0.4671405851840973,0.1708960086107254,0.14683085680007935,0.6812878847122192,0
2217,0,0,h,357759,3,11723,0,John McGinn,7723,MC,9,0,0,0,6,71,90,0.21523161232471466,0.6085887551307678,0.06731641292572021,0.7592518925666809,0
2218,0,0,h,357757,2,11723,0,Conor Hourihane,7721,MC,9,0,357764,0,3,71,66,0.06786537170410156,0.40567487478256226,0,0.3129850924015045,1
2219,0,0,h,357758,1,11723,0,Marvelous Nakamba,8040,MC,9,0,0,0,0,71,90,0.04735177382826805,0,0.3129850924015045,0.36033686995506287,0
2220,0,0,h,357760,0,11723,0,Anwar El Ghazi,5612,FWR,14,0,357763,0,3,71,79,0,0.7506176233291626,0.3129850924015045,1.0636026859283447,0
2221,0,0,h,357761,0,11723,0,Wesley,7724,FW,15,0,357765,0,2,71,79,0,0.19112971425056458,0,0.19112971425056458,0
2222,1,1,h,357762,6,11723,0,Jack Grealish,675,FWL,16,0,0,0,3,71,90,0.3308548629283905,0.846201479434967,0.3227650225162506,1.4750285148620605,0
2223,0,0,h,357765,0,11723,0,Keinan Davis,1053,Sub,17,0,0,357761,1,71,11,0,0.06153805926442146,0,0.06153805926442146,0
2224,0,0,h,357763,0,11723,0,Douglas Luiz,6122,Sub,17,0,0,357760,2,71,11,0,0.0351627841591835,0,0.0351627841591835,0
2225,0,0,h,357764,1,11723,0,Trézéguet,7722,Sub,17,0,0,357757,1,71,24,0.11294905841350555,0.02410188689827919,0.06085292994976044,0.19790387153625488,0
2226,0,0,a,357766,0,11723,0,Mat Ryan,2385,GK,1,0,0,0,0,220,90,0,0,0.16824223101139069,0.16824223101139069,0
2227,0,0,a,357767,1,11723,0,Martín Montoya,1950,DR,2,0,357777,0,2,220,73,0.11734319478273392,0.39831122756004333,0.28408995270729065,0.7997443675994873,1
2228,0,1,a,357768,0,11723,0,Adam Webster,7699,DC,3,0,0,0,3,220,90,0,0.13536232709884644,0.2204010784626007,0.2543194890022278,0
2229,0,0,a,357769,1,11723,0,Lewis Dunk,6048,DC,3,0,0,0,0,220,90,0.016876081004738808,0,0.2550254166126251,0.2550254166126251,0
2230,0,0,a,357770,2,11723,0,Dan Burn,7382,DL,4,0,0,0,0,220,90,0.04999920353293419,0,0.28001928329467773,0.3032575249671936,0
2231,1,0,a,357771,5,11723,0,Pascal Groß,239,MR,8,0,0,0,3,220,90,0.5974296927452087,0.054961420595645905,0.3457326292991638,0.7757670283317566,0
2232,0,0,a,357772,2,11723,0,Davy Pröpper,6050,MC,9,0,0,0,1,220,90,0.05650322884321213,0.016876081004738808,0.2649727463722229,0.3003765940666199,0
2233,0,0,a,357773,2,11723,0,Dale Stephens,6051,MC,9,0,0,0,1,220,90,0.10024364292621613,0.03072323091328144,0.3599662482738495,0.44029292464256287,0
2234,0,0,a,357774,0,11723,0,Aaron Mooy,6033,ML,10,1,0,0,0,220,34,0,0,0.10024364292621613,0.10024364292621613,0
2235,0,0,a,357775,2,11723,0,Neal Maupay,3621,FW,15,0,357778,0,6,220,84,0.17500223219394684,0.3453400135040283,0.02841820940375328,0.5487604737281799,0
2236,0,0,a,357776,1,11723,0,Aaron Connolly,7991,FW,15,0,357779,0,2,220,49,0.0630425363779068,0.22217799723148346,0,0.28522053360939026,0
2237,0,0,a,357777,0,11723,0,Shane Duffy,6047,Sub,17,0,0,357767,0,220,17,0,0,0,0,0
2238,0,0,a,357778,0,11723,0,Steven Alzate,8020,Sub,17,0,0,357775,0,220,6,0,0,0,0,0
2239,0,0,a,357779,1,11723,0,Solly March,6049,Sub,17,0,0,357776,2,220,41,0.02841820940375328,0.12002424150705338,0.11734319478273392,0.2657856345176697,1
2240,0,0,h,357918,0,11724,0,Aaron Ramsdale,5603,GK,1,0,0,0,0,73,90,0,0,0.07121310383081436,0.07121310383081436,0
2241,0,0,h,357919,1,11724,0,Adam Smith,825,DR,2,0,0,0,0,73,90,0.01713872328400612,0,0.3828781247138977,0.4000168442726135,1
2242,0,0,h,357920,0,11724,0,Nathan Aké,579,DC,3,0,0,0,1,73,90,0,0.04779767617583275,0.3828781247138977,0.3828781247138977,0
2243,0,0,h,357921,0,11724,0,Steve Cook,458,DC,3,0,0,0,0,73,90,0,0,0.05190058425068855,0.05190058425068855,0
2244,0,0,h,357922,2,11724,0,Diego Rico,5065,DL,4,0,0,0,1,73,90,0.0996982604265213,0.014690930023789406,0.3722447454929352,0.42414531111717224,0
2245,0,0,h,357923,0,11724,0,Harry Wilson,5596,MR,8,0,357929,0,1,73,70,0,0.052106015384197235,0.05190058425068855,0.05190058425068855,0
2246,0,0,h,357925,0,11724,0,Lewis Cook,1789,MC,9,0,0,0,0,73,90,0,0,0.33097752928733826,0.33097752928733826,0
2247,0,0,h,357924,0,11724,0,Philip Billing,6034,MC,9,0,0,0,2,73,90,0,0.08513619750738144,0.3722447454929352,0.38327428698539734,0
2248,0,0,h,357926,0,11724,0,Ryan Fraser,1683,ML,10,0,0,0,0,73,90,0,0,0,0,0
2249,0,0,h,357928,0,11724,0,Dominic Solanke,1679,FW,15,0,357930,0,1,73,63,0,0.33097752928733826,0,0.33097752928733826,0
2250,0,0,h,357927,1,11724,0,Callum Wilson,468,FW,15,0,0,0,2,73,90,0.33097752928733826,0.06903930753469467,0,0.4000168442726135,0
2251,0,0,h,357929,0,11724,0,Arnaut Danjuma Groeneveld,8066,Sub,17,0,0,357923,3,73,20,0,0.07580658793449402,0,0.06057972460985184,0
2252,0,0,h,357930,2,11724,0,Joshua King,465,Sub,17,0,0,357928,0,73,27,0.06057972460985184,0,0,0.06057972460985184,0
2253,0,0,a,357931,0,11724,0,Tim Krul,982,GK,1,0,0,0,0,79,90,0,0,0.020119978114962578,0.020119978114962578,0
2254,0,0,a,357932,1,11724,0,Max Aarons,7688,DR,2,0,0,0,0,79,90,0.01742410846054554,0,0.0343492366373539,0.051773346960544586,0
2255,0,0,a,357934,0,11724,0,Ben Godfrey,7689,DC,3,0,357944,0,0,79,51,0,0,0,0,0
2256,0,0,a,357933,0,11724,0,Ibrahim Amadou,3358,DC,3,0,0,0,1,79,90,0,0.10158879309892654,0,0,0
2257,0,0,a,357935,0,11724,0,Jamal Lewis,7691,DL,4,0,0,0,0,79,90,0,0,0.15858642756938934,0.15858642756938934,1
2258,0,0,a,357936,0,11724,0,Alexander Tettey,791,DMC,7,0,0,0,0,79,90,0,0,0.04028719291090965,0.04028719291090965,0
2259,0,0,a,357937,4,11724,0,Emiliano Buendía,2203,MR,8,0,0,0,0,79,90,0.20669548213481903,0,0.056706033647060394,0.10377132147550583,0
2260,0,0,a,357938,2,11724,0,Moritz Leitner,1217,MC,9,0,357942,0,1,79,90,0.03658605366945267,0.01742410846054554,0.01641884073615074,0.054010163992643356,0
2261,0,0,a,357939,1,11724,0,Kenny McLean,7693,MC,9,0,0,0,5,79,90,0.028437772765755653,0.20835727453231812,0,0.17875364422798157,1
2262,0,0,a,357940,1,11724,0,Todd Cantwell,7695,ML,10,0,357943,0,0,79,82,0.09360983967781067,0,0.020119978114962578,0.1137298196554184,0
2263,0,0,a,357941,1,11724,0,Teemu Pukki,7696,FW,15,0,0,0,2,79,90,0.020119978114962578,0.0627870112657547,0.03653882071375847,0.09932582825422287,1
2264,0,0,a,357943,0,11724,0,Onel Hernández,7697,Sub,17,0,0,357940,0,79,8,0,0,0.012716051191091537,0.012716051191091537,0
2265,0,0,a,357944,0,11724,0,Tom Trybull,7692,Sub,17,0,0,357934,1,79,39,0,0.012716051191091537,0.13389703631401062,0.14661309123039246,0
2266,0,0,a,357942,0,11724,0,Dennis Srbeny,7822,Sub,17,0,0,357938,0,79,1,0,0,0,0,0
2267,0,0,h,357780,0,11725,0,Kepa,5061,GK,1,0,0,0,0,80,90,0,0,0.12686151266098022,0.12686151266098022,0
2268,0,0,h,357781,0,11725,0,César Azpilicueta,681,DR,2,0,0,0,0,80,90,0,0,0.21639102697372437,0.21639102697372437,0
2269,0,0,h,357782,0,11725,0,Kurt Zouma,935,DC,3,0,0,0,1,80,90,0,0.020448168739676476,0.1984671652317047,0.1984671652317047,0
2270,0,0,h,357783,0,11725,0,Fikayo Tomori,703,DC,3,0,0,0,1,80,90,0,0.02972838655114174,0.28799667954444885,0.28799667954444885,1
2271,0,1,h,357784,1,11725,0,Marcos Alonso,1621,DL,4,0,0,0,2,80,90,0.0551702156662941,0.10307475924491882,0.2604679465293884,0.3320735991001129,1
2272,0,0,h,357787,0,11725,0,Ross Barkley,592,MC,9,0,357791,0,0,80,42,0,0,0.12686151266098022,0.12686151266098022,0
2273,0,0,h,357785,1,11725,0,Jorginho,1389,MC,9,0,0,0,0,80,90,0.08952951431274414,0,0.37252920866012573,0.37252920866012573,0
2274,0,0,h,357786,1,11725,0,Mason Mount,7768,MC,9,0,357792,0,1,80,66,0.020448168739676476,0.12686151266098022,0,0.12686151266098022,0
2275,0,0,h,357788,3,11725,0,Willian,700,FWR,14,0,0,0,4,80,90,0.12970072031021118,0.5410730242729187,0.28799667954444885,0.7874444723129272,0
2276,0,0,h,357789,0,11725,0,Tammy Abraham,702,FW,15,0,0,0,4,80,90,0,0.901057243347168,0,0.6100226044654846,0
2277,1,0,h,357790,5,11725,0,Callum Hudson-Odoi,6456,FWL,16,0,357793,0,2,80,90,0.8355477452278137,0.12998510897159576,0.12686151266098022,0.7322742342948914,0
2278,0,0,h,357793,0,11725,0,Reece James,8067,Sub,17,0,0,357790,0,80,1,0,0,0,0,0
2279,0,0,h,357791,0,11725,0,Mateo Kovacic,2254,Sub,17,0,0,357787,0,80,48,0,0,0.08952951431274414,0.08952951431274414,0
2280,0,0,h,357792,1,11725,0,Christian Pulisic,2662,Sub,17,0,0,357786,1,80,24,0.5094785094261169,0.4673604667186737,0.07160565257072449,0.5389661192893982,0
2281,0,0,a,357794,0,11725,0,Martin Dubravka,6532,GK,1,0,0,0,0,86,90,0,0,0,0,0
2282,0,0,a,357795,0,11725,0,DeAndre Yedlin,727,DR,2,0,0,0,0,86,90,0,0,0.03883553668856621,0.03883553668856621,0
2283,0,0,a,357796,0,11725,0,Ciaran Clark,875,DC,3,0,0,0,1,86,90,0,0.04057857394218445,0.03883553668856621,0.07941411435604095,1
2284,0,0,a,357797,0,11725,0,Fabian Schär,76,DC,3,0,0,0,0,86,90,0,0,0.03883553668856621,0.03883553668856621,0
2285,0,0,a,357798,0,11725,0,Jamaal Lascelles,766,DC,3,0,0,0,0,86,90,0,0,0,0,0
2286,0,0,a,357799,0,11725,0,Jetro Willems,6143,DL,4,0,0,0,1,86,90,0,0.03883553668856621,0.026447443291544914,0.06528297811746597,0
2287,0,0,a,357800,0,11725,0,Miguel Almirón,7420,MR,8,0,357806,0,1,86,72,0,0.026447443291544914,0.07242032140493393,0.09886776655912399,0
2288,0,0,a,357802,0,11725,0,Matthew Longstaff,8016,MC,9,0,0,0,0,86,90,0,0,0.07242032140493393,0.07242032140493393,0
2289,0,0,a,357801,0,11725,0,Sean Longstaff,7078,MC,9,0,0,0,0,86,90,0,0,0.07941411435604095,0.07941411435604095,0
2290,0,0,a,357803,3,11725,0,Allan Saint-Maximin,101,ML,10,0,357807,0,1,86,87,0.1377032995223999,0.01880042254924774,0.03883553668856621,0.15650372207164764,0
2291,0,0,a,357804,0,11725,0,Joelinton,87,FW,15,0,357805,0,1,86,85,0,0.07242032140493393,0.026447443291544914,0.09886776655912399,0
2292,0,0,a,357805,1,11725,0,Christian Atsu,2344,Sub,17,0,0,357804,0,86,5,0.04057857394218445,0,0,0.04057857394218445,0
2293,0,0,a,357806,0,11725,0,Andy Carroll,537,Sub,17,0,0,357800,0,86,18,0,0,0,0,0
2294,0,0,a,357807,0,11725,0,Dwight Gayle,743,Sub,17,0,0,357803,0,86,3,0,0,0,0,0
2295,0,0,h,358085,0,11726,0,Wayne Hennessey,509,GK,1,0,0,0,0,78,90,0,0,0,0,0
2296,0,0,h,358086,0,11726,0,Joel Ward,510,DR,2,0,0,0,0,78,90,0,0,0.016874214634299278,0.016874214634299278,0
2297,0,0,h,358087,0,11726,0,James Tomkins,530,DC,3,0,358098,0,0,78,85,0,0,0,0,0
2298,0,0,h,358088,0,11726,0,Gary Cahill,699,DC,3,0,0,0,0,78,90,0,0,0.016874214634299278,0.016874214634299278,0
2299,0,0,h,358089,1,11726,0,Patrick van Aanholt,730,DL,4,0,0,0,1,78,90,0.02755386009812355,0.016874214634299278,0,0.016874214634299278,0
2300,0,0,h,358090,1,11726,0,Wilfried Zaha,522,MR,8,0,0,0,1,78,90,0.016874214634299278,0.046686336398124695,0.016874214634299278,0.06356055289506912,0
2301,0,0,h,358093,2,11726,0,James McArthur,633,MC,9,0,0,0,0,78,90,0.14458271861076355,0,0.016874214634299278,0.04913245886564255,0
2302,0,0,h,358091,1,11726,0,Cheikhou Kouyaté,532,MC,9,0,0,0,1,78,90,0.046686336398124695,0.03225824236869812,0,0.07894457876682281,0
2303,0,0,h,358092,0,11726,0,Luka Milivojevic,5549,MC,9,0,358096,0,1,78,78,0,0.04432959109544754,0,0,1
2304,0,0,h,358094,0,11726,0,Jeffrey Schlupp,757,ML,10,0,358097,0,0,78,57,0,0,0,0,0
2305,0,0,h,358095,0,11726,0,Jordan Ayew,672,FW,15,0,0,0,2,78,90,0,0.46565765142440796,0.03225824236869812,0.38559141755104065,0
2306,0,0,h,358096,0,11726,0,Christian Benteke,606,Sub,17,0,0,358092,1,78,12,0,0.02755386009812355,0,0,0
2307,0,0,h,358097,0,11726,0,Andros Townsend,775,Sub,17,0,0,358094,0,78,33,0,0,0,0,0
2308,0,0,h,358098,0,11726,0,Scott Dann,512,Sub,17,0,0,358087,0,78,5,0,0,0,0,0
2309,0,0,a,358099,0,11726,0,Ederson,6054,GK,1,0,0,0,0,88,90,0,0,0,0,0
2310,0,0,a,358100,4,11726,0,João Cancelo,2379,DR,2,0,0,0,2,88,90,0.8794851303100586,0.10890162736177444,1.6250300407409668,2.515692949295044,0
2311,0,0,a,358101,0,11726,0,Fernandinho,614,DC,3,0,0,0,0,88,90,0,0,1.0557326078414917,1.0557326078414917,0
2312,0,0,a,358102,1,11726,0,Rodri,2496,DC,3,0,0,0,0,88,90,0.027801768854260445,0,1.3284261226654053,1.3284261226654053,0
2313,0,0,a,358103,0,11726,0,Benjamin Mendy,3389,DL,4,0,0,0,0,88,90,0,0,2.2605395317077637,2.2605395317077637,0
2314,0,0,a,358104,2,11726,0,Kevin De Bruyne,447,MC,9,0,358110,0,1,88,90,0.08292222023010254,0.5020128488540649,1.8425559997558594,2.3445687294006348,0
2315,0,0,a,358105,3,11726,0,Ilkay Gündogan,314,MC,9,0,0,0,2,88,90,0.6280636191368103,0.04222570359706879,1.7159321308135986,2.3323302268981934,0
2316,0,1,a,358106,2,11726,0,David Silva,617,MC,9,0,358111,0,2,88,81,0.603705644607544,0.5517899990081787,0.78464674949646,1.3364367485046387,0
2317,1,0,a,358107,3,11726,0,Bernardo Silva,3635,FWR,14,0,0,0,2,88,90,0.45528268814086914,0.09761512279510498,2.139159917831421,2.208977222442627,0
2318,0,1,a,358108,2,11726,0,Gabriel Jesus,5543,FW,15,0,0,0,8,88,90,0.16472788155078888,1.488297700881958,1.6155484914779663,3.2208621501922607,0
2319,1,0,a,358109,3,11726,0,Raheem Sterling,618,FWL,16,0,0,0,4,88,90,1.1326656341552734,1.2315236330032349,0.4724278450012207,2.8366172313690186,1
2320,0,0,a,358110,0,11726,0,Phil Foden,6055,Sub,17,0,0,358104,0,88,1,0,0,0,0,0
2321,0,0,a,358111,0,11726,0,John Stones,586,Sub,17,0,0,358106,0,88,9,0,0,0,0,0
2322,0,0,h,357528,0,11727,0,Jordan Pickford,741,GK,1,0,0,0,0,72,90,0,0,0,0,0
2323,0,0,h,357529,1,11727,0,Djibril Sidibe,3357,DR,2,0,0,0,0,72,90,0.3981982469558716,0,0.03194894641637802,0.4301472008228302,0
2324,0,0,h,357530,0,11727,0,Yerry Mina,6521,DC,3,0,357541,0,2,72,90,0,0.11617785692214966,0.3921816349029541,0.3921816349029541,0
2325,0,0,h,357531,0,11727,0,Michael Keane,1653,DC,3,0,0,0,1,72,90,0,0.06450287997722626,0.4970155358314514,0.5615184307098389,0
2326,0,0,h,357532,4,11727,0,Lucas Digne,1823,DL,4,0,0,0,1,72,90,0.21136422455310822,0.041976455599069595,0.4868694543838501,0.5188183784484863,0
2327,0,0,h,357533,1,11727,0,André Gomes,2383,DMC,7,0,0,0,0,72,90,0.06450287997722626,0,0.575752317905426,0.6402552127838135,1
2328,0,0,h,357534,0,11727,0,Tom Davies,1042,DMC,7,0,0,0,1,72,90,0,0.5947082042694092,0.18684116005897522,0.18684116005897522,1
2329,1,0,h,357535,2,11727,0,Theo Walcott,503,AMR,11,0,357540,0,7,72,89,0.42925935983657837,0.42459040880203247,0,0.629911482334137,0
2330,0,0,h,357536,2,11727,0,Alex Iwobi,500,AMC,12,0,357539,0,2,72,90,0.24531026184558868,0.4301472008228302,0.46876010298728943,1.035690188407898,0
2331,0,1,h,357537,1,11727,0,Bernard,7063,AML,13,0,0,0,1,72,90,0.018109355121850967,0.3602326810359955,0.14047634601593018,0.5188183784484863,0
2332,1,0,h,357538,1,11727,0,Richarlison,6026,FW,15,0,0,0,2,72,90,0.02203493006527424,0.2058095484972,0,0.2278444766998291,0
